action,event_pk,rn,date,work_area,organization,project,survey,sampling_bout,site_id,source,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,collected,preserved,analyzed,acidified,volume,lab_technician,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,extraction_duration,extraction_method,initial_extraction_volume,volume_filtered_ml,final_extraction_volume,tac_peak,_19_but,_19_hex,alpha_carotene,alloxanthin,antheraxanthin,beta_carotene,c2mgdg,chl_a,chl_b,chl_c1,chl_c1_c2,chl_c2,chl_c3,chl_ide_a,chla_allomer,chla_prime,diadinoxanthin,diatoxanthin,dv_chl_a,fuco,gyroxanthin_diester,lutein,me_chlide,mgdvp,neoxanthin,peri,phbide,phphyt,prasinoxanthin,violaxanthin,zeaxanthin,total_chl_a,all_chl_a,all_chl_a_flag,analyzing_lab,row_flag,quality_level,comments,quality_log
,18994320,1,2021-09-23,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,M,,QX8984,5,5.5403466,2021-09-23T09:53:00.000Z,2021-09-23T13:07:00.000Z,,,1000,jonathan.bergshoeff,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by EJ2: HPLC Metadata QCd by FM
,18994320,1,2021-09-23,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,M,,QX8985,10,10.7439533,2021-09-23T09:53:00.000Z,2021-09-23T13:07:00.000Z,,,1000,jonathan.bergshoeff,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by EJ2: HPLC Metadata QCd by FM
,18994495,1,2021-09-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8990,0,,2021-09-28T09:53:00.000Z,2021-09-28T10:15:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by JB2: HPLC Metadata QCd by FM
,18994495,1,2021-09-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8989,5,5.6341768,2021-09-28T09:53:00.000Z,2021-09-28T10:15:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by JB2: HPLC Metadata QCd by FM
,18994495,1,2021-09-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8988,10,10.4865318,2021-09-28T09:53:00.000Z,2021-09-28T10:15:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by JB2: HPLC Metadata QCd by FM
,18994495,1,2021-09-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8987,20,20.3346169,2021-09-28T09:53:00.000Z,2021-09-28T10:15:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by JB2: HPLC Metadata QCd by FM
,18994495,1,2021-09-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8986,30,29.8431727,2021-09-28T09:53:00.000Z,2021-09-28T10:15:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by JB2: HPLC Metadata QCd by FM
,19639270,1,2021-10-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,M,,QX8991,0,,2021-10-05T09:39:00.000Z,2021-10-05T13:08:00.000Z,,,1000,jonathan.bergshoeff,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,19639270,1,2021-10-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,M,,QX8992,5,6.5452261,2021-10-05T09:39:00.000Z,2021-10-05T13:08:00.000Z,,,1000,jonathan.bergshoeff,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,19639270,1,2021-10-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,M,,QX8993,10,10.8180249,2021-10-05T09:39:00.000Z,2021-10-05T13:08:00.000Z,,,1000,jonathan.bergshoeff,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,19638481,1,2021-10-08,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,2,KC10,M,,CX8405,5,5.6726755,2021-10-08T09:47:00.000Z,2021-10-08T11:47:00.000Z,,,1000,chris.mackenzie;jonathan.bergshoeff,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by JB
,20281166,1,2021-10-19,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8994,0,,2021-10-19T09:38:00.000Z,2021-10-19T10:36:00.000Z,,,1000,rosie.savage,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20281166,1,2021-10-19,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8995,5,6.2385434,2021-10-19T09:38:00.000Z,2021-10-19T10:36:00.000Z,,,1000,rosie.savage,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20281166,1,2021-10-19,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8996,10,10.5043523,2021-10-19T09:38:00.000Z,2021-10-19T10:36:00.000Z,,,1000,rosie.savage,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20281166,1,2021-10-19,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8997,20,20.4174999,2021-10-19T09:38:00.000Z,2021-10-19T10:36:00.000Z,,,1000,rosie.savage,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20281166,1,2021-10-19,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX8998,30,30.1907783,2021-10-19T09:38:00.000Z,2021-10-19T10:36:00.000Z,,,1000,rosie.savage,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20282570,1,2021-10-27,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,M,,QX8999,0,,2021-10-27T10:03:00.000Z,2021-10-27T12:54:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20282570,1,2021-10-27,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,M,,QX9405,5,6.0316379,2021-10-27T10:03:00.000Z,2021-10-27T12:54:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20282570,1,2021-10-27,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,M,,QX9406,10,10.3003475,2021-10-27T10:03:00.000Z,2021-10-27T12:54:00.000Z,,,1000,zoe.sandwith;carolyn.prentice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by EJ
,20285766,1,2021-10-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9407,0,,2021-10-28T09:22:00.000Z,2021-10-28T09:40:00.000Z,,,1000,eva.jordison;isabelle.desmarais,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by JB
,20285766,1,2021-10-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9408,5,5.9718207,2021-10-28T09:22:00.000Z,2021-10-28T09:40:00.000Z,,,1000,eva.jordison;isabelle.desmarais,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by JB
,20285766,1,2021-10-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9409,10,12.7349761,2021-10-28T09:22:00.000Z,2021-10-28T09:40:00.000Z,,,1000,eva.jordison;isabelle.desmarais,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by JB
,20285766,1,2021-10-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9410,20,21.0621054,2021-10-28T09:22:00.000Z,2021-10-28T09:40:00.000Z,,,1000,eva.jordison;isabelle.desmarais,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by JB
,20285766,1,2021-10-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9411,30,30.4363637,2021-10-28T09:22:00.000Z,2021-10-28T09:40:00.000Z,,,1000,eva.jordison;isabelle.desmarais,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,1: Event metadata QCd by JB
,20285964,1,2021-11-05,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,M,,CX8406,5,5.1185051,2021-11-05T09:14:00.000Z,2021-11-05T12:45:00.000Z,,,1000,eva.jordison;Jen Jackson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Sample metadata QCd by EJ
,20285966,1,2021-11-07,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,M,,CX8404,5,5.1380286,2021-11-07T11:02:00.000Z,2021-11-07T15:04:00.000Z,,,1000,eva.jordison;Jen Jackson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Event metadata QCd by EJ2: Sample metadata QCd by EJ
,20287029,1,2021-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9412,0,,2021-11-10T09:11:00.000Z,2021-11-10T12:49:00.000Z,,,1000,isabelle.desmarais;katie.pocock;zoe.sandwith;carrie.weekes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,
,20287029,1,2021-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9413,5,6.1188927,2021-11-10T09:11:00.000Z,2021-11-10T12:49:00.000Z,,,1000,isabelle.desmarais;katie.pocock;zoe.sandwith;carrie.weekes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,
,20287029,1,2021-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9414,10,10.5151269,2021-11-10T09:11:00.000Z,2021-11-10T12:49:00.000Z,,,1000,isabelle.desmarais;katie.pocock;zoe.sandwith;carrie.weekes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,
,20287029,1,2021-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9415,20,20.2458397,2021-11-10T09:11:00.000Z,2021-11-10T12:49:00.000Z,,,1000,isabelle.desmarais;katie.pocock;zoe.sandwith;carrie.weekes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,
,20287029,1,2021-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,M,,QX9416,30,30.0071659,2021-11-10T09:11:00.000Z,2021-11-10T12:49:00.000Z,,,1000,isabelle.desmarais;katie.pocock;zoe.sandwith;carrie.weekes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw,,
